city,center,year,month,day,weekday,menus
つくば市,すこやか給食センター豊里,2026,6,10,水,ごはん、とりにくのからあげ、ひじきのにもの、ぐたくさんみそしる
つくば市,ほがらか給食センター谷田部,2026,6,10,水,ごはん 牛乳、ぶりのねぎソース、マカロニサラダ （ノンエッグマヨネーズ）、にくだんごとこまつなのスープ
つくば市,桜学校給食センター,2026,6,10,水,えだまめしおこんぶごはん、こもちししゃもフライ（２こ）、かみかみサラダ （たまねぎドレッシング）、きのこのみそしる
つくば市,すこやか給食センター豊里,2026,6,11,木,ごはん、ほっけのしおやき、ポテトサラダ （ノンエッグマヨネーズ）、スタミナスープ
つくば市,ほがらか給食センター谷田部,2026,6,11,木,チキンカレーライス （むぎごはん）、しょうゆたまご、アスパラガスのサラダ （シーザーサラダドレッシング）
つくば市,桜学校給食センター,2026,6,11,木,ごはん、ヤンニョムチキン 「韓国」、ナムル （かんこくナムルドレッシング）、わかめスープ
つくば市,すこやか給食センター豊里,2026,6,12,金,わかめうどん （ソフトめん＋スープ）、ブロッコリーとツナのサラダ （イタリアンドレッシング）、ドーナツ
つくば市,ほがらか給食センター谷田部,2026,6,12,金,くろパン 牛乳、チキンカツレツ、イタリアンサラダ （イタリアンドレッシング）、ミネストローネ
つくば市,桜学校給食センター,2026,6,12,金,ごはん、ハンバーグおろしソース、いんげんのおかかあえ、なめこのみそしる
つくば市,すこやか給食センター豊里,2026,6,15,月,ごはん ふりかけ、かつおカツ、なめたけあえ、しおちゃんこ
つくば市,ほがらか給食センター谷田部,2026,6,15,月,ごはん 牛乳、つくばしさんねぎのとりつくね、こまツナサラダ （わふうクリーミードレッシング）、がんもどきのにもの
つくば市,桜学校給食センター,2026,6,15,月,ドッグパン 世界の献立、ウインナー （やさいいっぱいケチャップ）、コールスローサラダ （コールスロードレッシング）、ガンボスープ
つくば市,すこやか給食センター豊里,2026,6,16,火,ごはん、あつやきたまご、しおこんぶあえ、にくじゃが
つくば市,ほがらか給食センター谷田部,2026,6,16,火,ごはん 牛乳、かぼちゃコロッケ、きゅうりのそくせきづけ、はるさめスープ
つくば市,桜学校給食センター,2026,6,16,火,ごはん、いがめんち 「青森県」、ほうれんそうのごまあえ、しんじゃがいものみそしる
つくば市,すこやか給食センター豊里,2026,6,17,水,コッペパン、牛乳 コーヒーシロップ、スパイシーチキン、キャベツのクルトンサラダ ワールド （シーザードレッシング） 応援メ、ソパデフィデオ （メキシコ）
つくば市,ほがらか給食センター谷田部,2026,6,17,水,ソフトフランスパン 牛乳、ポテトグラタン、ジュリエンヌサラダ （クリーミーフレンチしろドレッシング）、ポークラタトゥイユ
つくば市,桜学校給食センター,2026,6,17,水,スタミナラーメン （ソフトちゅうかめん）、あげぎょうざ（２こ）、さくらんぼゼリーあえ
つくば市,すこやか給食センター豊里,2026,6,18,木,ごはん、アスパラとたまごのソテー、ゼリーあえ、ハッシュドポーク
つくば市,ほがらか給食センター谷田部,2026,6,18,木,ごはん、牛乳 （おたま1杯分）が、ミートボールあまずあん、うめのさっぱりあえ、あおさのみそしる
つくば市,桜学校給食センター,2026,6,18,木,ポークカレーライス (むぎごはん）、つくね（２こ）、ふくじんづけあえ
つくば市,すこやか給食センター豊里,2026,6,19,金,ペンネミートソース、やさいととうふのナゲット（２こ）、チキンサラダ（わふうドレッシング）、むしパン（幼なし）※
つくば市,ほがらか給食センター谷田部,2026,6,19,金,タンメン（ソフトちゅうかめん）、にらまんじゅう （幼～小２年：１こ、小３～中職：２こ）、かいそうサラダ （バンバンジードレッシング）
つくば市,桜学校給食センター,2026,6,19,金,ごはん、ぶたにくのしょうがいため、みずなとツナのわふうサラダ （わふうフレンチドレッシング）、こまつなととうふのみそしる
つくば市,すこやか給食センター豊里,2026,6,22,月,ごはん、なつやさいカレー、つぼづけあえ、コーンとえだまめよせ （幼1こ、小中職2こ）
つくば市,ほがらか給食センター谷田部,2026,6,22,月,ごはん 牛乳、さんぞくやき、かんてんサラダ （かんきつドレッシング）、きのこじる
つくば市,桜学校給食センター,2026,6,22,月,つくばこめこパン、にくだんごトマトソース（２こ）、ポテトサラダ （ノンエッグマヨネーズ）、しんたまねぎのスープ
つくば市,すこやか給食センター豊里,2026,6,23,火,ごはん、チキンなんばん （タルタルソース）、ちくわのサラダ （あおじそドレッシング）、ワンタンスープ
つくば市,ほがらか給食センター谷田部,2026,6,23,火,ごはん 牛乳、ししゃものなんばんづけ （幼～小２年：１こ、小３～中職：２こ）、ごまあえ、にくじゃが
つくば市,桜学校給食センター,2026,6,23,火,ごはん、えびしゅうまい(２こ）、バンバンジーサラダ （バンバンジードレッシング）、マーボーどうふ
つくば市,すこやか給食センター豊里,2026,6,24,水,ごはん、のむヨーグルト（ブルーベリー）※、エビしゅうまい （幼・小2こ、中職3こ）、はるさめサラダ （ちゅうかドレッシング）、マーボーどうふ
つくば市,ほがらか給食センター谷田部,2026,6,24,水,まるパン 牛乳、ハンバーグ（ケチャップ）、コールスローサラダ （コールスロードレッシング）、パンプキンスープ
つくば市,桜学校給食センター,2026,6,24,水,コッペパン、「メキシコ ハッシュドポテト、コブサラダ （サウザンアイランドドレッシン グ）、とりにくのメキシコに
つくば市,すこやか給食センター豊里,2026,6,25,木,ソフトフランスパン、トマトグラタン、アヒージョ、とうにゅうシチュー
つくば市,ほがらか給食センター谷田部,2026,6,25,木,ごはん 牛乳、モロのにんじんソース、にらともやしのあえもの （かんこくナムルドレッシング）、かみなりじる
つくば市,桜学校給食センター,2026,6,25,木,ごはん、牛乳 郷土料理献立、がんす 「広島県」、かいそうサラダ （げんえんわふうドレッシング)、ごじる
つくば市,すこやか給食センター豊里,2026,6,26,金,みそラーメン、（ソフトちゅうかめん＋スープ）、あげぎょうざ （小4まで2こ、小5から3こ）、キャベツのツナあえ（しょうゆ）
つくば市,ほがらか給食センター谷田部,2026,6,26,金,しょくパン （ブルーベリージャム）、とりにくのコーンマヨネーズ やき、はなやさいサラダ （たまねぎドレッシング）、しんたまねぎのスープ
つくば市,桜学校給食センター,2026,6,26,金,ごはん、いかのチリソース、ちゅうかくらげサラダ、ワンタンスープ
つくば市,すこやか給食センター豊里,2026,6,29,月,むぎごはん、あじフライソースつき、ごまあえ、とんじる
つくば市,ほがらか給食センター谷田部,2026,6,29,月,ごはん 牛乳、ぶたにくのねぎしおいため、たくあんあえ、しんじゃがいものみそしる
つくば市,桜学校給食センター,2026,6,29,月,ココアパン、とりにくのハニーマスタードソース、きゃべつのカラフルサラダ （コーンクリーミードレッシング）、むぎとやさいのスープ
つくば市,すこやか給食センター豊里,2026,6,30,火,やきそば、ピタパン※、かまぼこのこめこあげ （小2まで1こ、小3から２こ）、かいそうサラダ （たまねぎドレッシング）
つくば市,ほがらか給食センター谷田部,2026,6,30,火,なつやさいのカラフル ハヤシライス（むぎごはん）、プレーンオムレツ、れいとうパインアップル
つくば市,桜学校給食センター,2026,6,30,火,ごはん 牛乳、ごまさばさいきょうやき、たくあんあえ 郷土料理献立 「宮城県」、あぶらふじる、ももゼリー
