city,center,year,month,day,weekday,menus
守谷市,Aブロック,2026,4,8,,とり肉・さつまあげ、◇とうふハンバーグ
守谷市,Bブロック,2026,4,8,,♥いばらき美味（おい）しおDayメニュー（減塩の日）♥
守谷市,Cブロック,2026,4,8,,とうふ・ぶたにく・八
守谷市,Cブロック,2026,4,9,,ウィンナーソーセージ、🌸
守谷市,Bブロック,2026,4,10,,とり肉・さつまあげ
守谷市,Aブロック,2026,4,11,,守谷生まれ献立（米、のむヨーグルト、みそ）
守谷市,Bブロック,2026,4,11,,ぶた肉・赤いんげん、とり肉・とうにゅう、◇あじさんがやき
守谷市,Cブロック,2026,4,11,,とうふ・あぶらあげ
守谷市,Bブロック,2026,4,14,,あぶらあげ・みそ
守谷市,Aブロック,2026,4,15,,ぶた肉・赤いんげん、とり肉・とうにゅう
守谷市,Bブロック,2026,4,15,,守谷生まれ献立（米、のむヨーグルト、みそ）
守谷市,Aブロック,2026,4,16,,とうふ・ぶたにく・八
守谷市,Cブロック,2026,4,16,,守谷生まれ献立（米、のむヨーグルト、みそ）
守谷市,Aブロック,2026,4,17,,◇あじさんがやき
守谷市,Aブロック,2026,4,18,,あぶらあげ・みそ
守谷市,Cブロック,2026,4,18,,あぶらあげ・ぶた肉、◇とうふハンバーグ
守谷市,Bブロック,2026,4,21,,とうふ・あぶらあげ、🌸
守谷市,Cブロック,2026,4,22,,とり肉・さつまあげ
守谷市,Cブロック,2026,4,23,,ぶた肉・赤いんげん、とり肉・とうにゅう
守谷市,Bブロック,2026,4,24,,あぶらあげ・ぶた肉
守谷市,Cブロック,2026,4,24,,◇あじさんがやき
守谷市,Aブロック,2026,4,25,,あぶらあげ・ぶた肉
守谷市,Cブロック,2026,4,25,,あぶらあげ・みそ、♥いばらき美味（おい）しおDayメニュー（減塩の日）♥
守谷市,Aブロック,2026,4,30,,とうふ・あぶらあげ、給食からSDGsを考えよう、～ストローがいらない牛乳パック～、POP®」という容器です。
守谷市,Bブロック,2026,4,30,,とうふ・ぶたにく・八、給食からSDGsを考えよう、～ストローがいらない牛乳パック～、POP®」という容器です。
守谷市,Cブロック,2026,4,30,,給食からSDGsを考えよう、POP®」という容器です。、飲むヨーグルトの片付け方が変更になります、4月から不燃ごみを「ビニール、プラスチック製容器包装以外のプラスチック類」と「金属類、割れ物」に分けて収集します。、どちらも不燃ごみ専用袋を利用してください。分別にご協力をお願いいたします。
