city,center,year,month,day,weekday,menus
守谷市,Cブロック,2026,5,23,月,ごまみそきんぴら、たけのこのすましじる、ごはん、オレンジ、かまぼことキャベツのコールスロー
守谷市,Aブロック,2026,5,26,月,しおマーボーどうふ、チンゲンサイのちゅうかスープ、コッペパン、ぶた肉と野菜のケチャップいため
守谷市,Bブロック,2026,5,26,火,じゃがいものそぼろに、みそけんちんじる、ごはん、オレンジ、かまぼことキャベツのコールスロー
守谷市,Cブロック,2026,5,26,火,スパイスチキンカレー、ごはん、ポークしゅうまい（3こ）
守谷市,Aブロック,2026,5,27,火,ペンネソテー、コンソメスープ、ごはん、オレンジ
守谷市,Bブロック,2026,5,27,水,スパイスチキンカレー、ごはん
守谷市,Cブロック,2026,5,27,水,しおマーボーどうふ、チンゲンサイのちゅうかスープ、コッペパン、豚肉と野菜のケチャップいため
守谷市,Aブロック,2026,5,28,水,かまぼことキャベツのコールスロー、スパイスチキンカレー、ごはん、飲むヨーグルト、手作りさばのみそに
守谷市,Bブロック,2026,5,28,木,さばのピリッとジャン、いかとブロッコリーのレモンいため、わかめスープ、ごはん
守谷市,Cブロック,2026,5,28,木,ペンネソテー、コンソメスープ、ごはん
守谷市,Aブロック,2026,5,29,木,菜の花のからしあえ、守谷生まれの肉団子のすましじる、ソフトめん、ささみの天ぷら
守谷市,Bブロック,2026,5,29,金,肉どうふ、ほうれん草のごまあえ、みそしる、コッペパン、豚肉と野菜のケチャップいため
守谷市,Cブロック,2026,5,29,金,とり肉の照り焼き、じゃがいものそぼろに、みそけんちんじる、ごはん
守谷市,Aブロック,2026,5,30,金,わかめと寒天のサラダ、おおいた風とりだしうどんじる
守谷市,Bブロック,2026,5,30,,ペンネソテー、コンソメスープ
守谷市,Cブロック,2026,5,30,,ビビンバ肉そぼろ、ナムル、春雨スープ
