city,center,year,month,day,weekday,menus
つくばみらい市,A中学校,2026,8,3,月,丸パン、牛乳、チリコンカン、ブロッコリーとコーンのサラダ、ドレッシング、かぼちゃのポタージュ
つくばみらい市,A幼稚園・小学校,2026,8,3,月,まるパン、ぎゅうにゅう、チリコンカン、いんげんまめ、ひよこまめ、ブロッコリーとコーンのサラダ、まぐろあぶらづけ、ドレッシング、かぼちゃのポタージュ、いんげんまめ
つくばみらい市,B小学校,2026,8,3,月,きんめまいごはん、ぎゅうにゅう、にくだんご（２）、こまつなとひじきのナムル、にらたまスープ
つくばみらい市,A中学校,2026,8,4,火,金芽米ご飯、牛乳、肉団子（２）幼→１、小・職→２、小松菜とひじきのナムル、にらたまスープ
つくばみらい市,A幼稚園・小学校,2026,8,4,火,こんだてめい、きんめまいごはん、ぎゅうにゅう、にくだんご（よう→１、、とりにく、こまつなとひじきのナムル、ハム、けいらん、にらたまスープ、かまぼこ
つくばみらい市,B小学校,2026,8,4,火,こんだてめい、きんめまいごはん、ぎゅうにゅう、ぶたにくのかりんあげ、きりぼしだいこんのちゅうかサラダ、じゃがいもとわかめのみそしる
つくばみらい市,A中学校,2026,8,5,水,豚肉のかりん揚げ、切り干し大根の中華サラダ、じゃが芋とわかめのみそ汁
つくばみらい市,A幼稚園・小学校,2026,8,5,水,ぶたにくのかりんあげ、ぶたにく、きりぼしだいこんのちゅうかサラダ、とりささみみずに、あぶらあげ、じゃがいもとわかめのみそしる、かつおぶし
つくばみらい市,B小学校,2026,8,5,水,まるパン、チリコンカン、ブロッコリーとコーンのサラダ、ドレッシング、かぼちゃのポタージュ
つくばみらい市,A中学校,2026,8,6,木,金芽米ご飯、星型コロッケ、パックソース、のり酢あえ、七夕すまし汁
つくばみらい市,A幼稚園・小学校,2026,8,6,木,きんめまいごはん、ほしがたコロッケ、パックソース、とりにく、のりずあえ、なると、たなばたすましじる、かつおぶし
つくばみらい市,B小学校,2026,8,6,木,さばのしおこうじカレーやき、にくじゃが、キャベツとほうれんそうのみそしる
つくばみらい市,A中学校,2026,8,7,金,★七夕ゼリー、牛乳、さばの塩こうじカレー焼き、肉じゃが、キャベツとほうれん草のみそ汁
