city,center,year,month,day,weekday,menus
守谷市,Aブロック,2026,9,1,月,肉じゃが、具だくさんみそ汁、コッペパン、ハンバーグトマトソース
守谷市,Bブロック,2026,9,1,月,守谷市産れんこんサラダ、すまし汁、🌸防災献立🌸、とりごぼうごはん
守谷市,Cブロック,2026,9,1,月,メンチカツソースがけ、フルーツカクテル、ごはん、納豆
守谷市,Aブロック,2026,9,2,火,ブロッコリーと豆のサラダ、コンソメスープ、🌸防災献立🌸、とりごぼうごはん
守谷市,Bブロック,2026,9,2,火,メンチカツソースがけ、フルーツカクテル、ごはん、納豆
守谷市,Cブロック,2026,9,2,火,肉じゃが、具だくさんみそ汁、コッペパン、ハンバーグトマトソース
守谷市,Aブロック,2026,9,3,水,メンチカツソースがけ、フルーツカクテル、ごはん、焼きぎょうざ（２こ３こ）
守谷市,Bブロック,2026,9,3,水,肉じゃが、具だくさんみそ汁、ごはん、ぶたキムチ
守谷市,Cブロック,2026,9,3,水,ブロッコリーと豆のサラダ、コンソメスープ、ごはん、手作りさばのみそ煮
守谷市,Aブロック,2026,9,4,木,マーボーなす、わかめスープ、🌸日本の料理献立【宮崎県】🌸、ごはん、チキン南蛮
守谷市,Bブロック,2026,9,4,木,キャベツの韓国風サラダ、とりだしのねぎスープ、コッペパン、オムレツきのこソース
守谷市,Cブロック,2026,9,4,木,守谷市産れんこんサラダ、すまし汁、ソフトちゅうかめん、春巻き
守谷市,Aブロック,2026,9,5,金,ブロッコリーとツナのタルタルサラダ、ざぶ汁、ごはん、🌸秋を感じる献立🌸、さんまのかりんあげ
守谷市,Bブロック,2026,9,5,金,ポテトのマスタードいため、豆乳コーンスープ、ごはん、梨
守谷市,Cブロック,2026,9,5,金,ひじきと枝豆のサラダ、塩ラーメンスープ、ごはん、焼きぎょうざ（３こ）
守谷市,Aブロック,2026,9,8,月,切り干し大根のにもの、ごまみそ汁、コッペパン、🌸世界の料理献立【アメリカ】🌸、チリビーンズ
守谷市,Bブロック,2026,9,8,月,コーンサラダ、ポークカレー、ごはん、焼きぎょうざ（２こ３こ）
守谷市,Cブロック,2026,9,8,月,マーボーなす、わかめスープ、ごはん、梨
守谷市,Aブロック,2026,9,9,火,キャベツとツナのりんご酢サラダ、大麦のスープ、ごはん、梨
守谷市,Bブロック,2026,9,9,火,マーボーなす、わかめスープ、ごはん、🌸、秋を感じる献立🌸、さんまのかりんあげ
守谷市,Cブロック,2026,9,9,火,コーンサラダ、ポークカレー、コッペパン、🌸、チリビーンズ
守谷市,Aブロック,2026,9,10,水,コーンサラダ、ポークカレー、ごはん、🌸、日本の料理献立【北海道】🌸、肉どうふ
守谷市,Bブロック,2026,9,10,水,切り干し大根のにもの、ごまみそ汁、ソフトちゅうかめん、春巻き
守谷市,Cブロック,2026,9,10,水,キャベツとツナのりんご酢サラダ、大麦のスープ、ごはん、とり肉のからあげ
守谷市,Aブロック,2026,9,11,木,りっちゃんサラダ、石狩汁、ソフトちゅうかめん、春巻き
守谷市,Bブロック,2026,9,11,木,ひじきと枝豆のサラダ、塩ラーメンスープ、コッペパン、ハンバーグトマトソース
守谷市,Cブロック,2026,9,11,木,れんこんのいために、煮干しだしのとうふのみそ汁、ごはん、えびしゅうまい（３こ）
守谷市,Aブロック,2026,9,12,金,ひじきと枝豆のサラダ、塩ラーメンスープ、コッペパン、オムレツきのこソース
守谷市,Bブロック,2026,9,12,金,ブロッコリーと豆のサラダ、コンソメスープ、ごはん、いわしのからあげ
守谷市,Cブロック,2026,9,12,金,小松菜と春雨のソテー、白菜スープ、ごはん、🌸、日本の料理献立【宮崎県】🌸、チキン南蛮
守谷市,Aブロック,2026,9,16,火,ポテトのマスタードいため、豆乳コーンスープ、手作りソース焼きそば
守谷市,Bブロック,2026,9,16,火,ぶた肉とこんにゃくのごまいため、とうふのみそ汁、ごはん、🌸、肉どうふ
