city,center,year,month,day,weekday,menus
つくばみらい市,A中学校,2026,3,2,月,鶏肉の唐揚げ、ごぼうサラダ、大根と小松菜のみそ汁
つくばみらい市,A幼稚園・小学校,2026,3,2,月,とりにくのからあげ、ごぼうサラダ、だいこんとこまつなのみそしる
つくばみらい市,B小学校,2026,3,2,月,ぶたキムチいため、バンバンジーサラダ、バンバンジードレッシング、はるさめスープ
つくばみらい市,A中学校,2026,3,3,火,さわらの竜田揚げ、ちらしずしの具、（卵とえびのあえもの）、けんちん汁
つくばみらい市,A幼稚園・小学校,2026,3,3,火,ちらしずしのぐ、（たまごとえびのあえもの）、けんちんじる、★ひしもち（しょう）
つくばみらい市,B小学校,2026,3,3,火,ちらしずしのぐ、（たまごとえびのあえもの）、なのはなのすましじる
つくばみらい市,A中学校,2026,3,4,水,豚キムチ炒め、バンバンジーサラダ、バンバンジードレッシング、春雨スープ
つくばみらい市,A幼稚園・小学校,2026,3,4,水,ぶたキムチいため、バンバンジーサラダ、バンバンジードレッシング、はるさめスープ
つくばみらい市,B小学校,2026,3,4,水,とりにくのからあげ、ごぼうサラダ、だいこんとこまつなのみそしる
つくばみらい市,A中学校,2026,3,5,木,豚肉のかりん揚げ、のり酢あえ、大根となめこのみそ汁、いちごスティックケーキ（中３のみ）
つくばみらい市,A幼稚園・小学校,2026,3,5,木,牛乳、ぶたにくのかりんあげ、のりずあえ、だいこんとなめこのみそしる
つくばみらい市,B小学校,2026,3,5,木,さばのみそに、きりぼしだいこんとひじきのサラダ
つくばみらい市,A中学校,2026,3,6,金,切り干し大根とひじきのサラダ、じゃが芋とわかめのみそ汁、桜もち（中３のみ）
つくばみらい市,A幼稚園・小学校,2026,3,6,金,さばのみそに、きりぼしだいこんとひじきのサラダ、じゃがいもとわかめのみそしる
つくばみらい市,B小学校,2026,3,6,金,牛乳、ぶたにくのかりんあげ、のりずあえ、だいこんとなめこのみそしる
つくばみらい市,A中学校,2026,3,9,月,鶏肉のレモン煮、おかかあえ、お祝いすまし汁、★お祝いケーキ
つくばみらい市,A幼稚園・小学校,2026,3,9,月,とりにくのレモンに、おかかあえ、おいわいすましじる
つくばみらい市,B小学校,2026,3,9,月,りっちゃんのサラダ、とうにゅうごまスープ
つくばみらい市,A中学校,2026,3,10,火,肉団子（３）、春雨サラダ、わかめと白菜のスープ
つくばみらい市,A幼稚園・小学校,2026,3,10,火,はるさめサラダ、わかめとはくさいのスープ
つくばみらい市,B小学校,2026,3,10,火,にくどうふ、だいこんとほうれんそうのみそしる
つくばみらい市,A中学校,2026,3,11,水,肉豆腐、大根とほうれん草のみそ汁
つくばみらい市,A幼稚園・小学校,2026,3,11,水,にくどうふ、だいこんとほうれんそうのみそしる、★チーズ
つくばみらい市,B小学校,2026,3,11,水,はるさめサラダ、わかめとはくさいのスープ
つくばみらい市,A中学校,2026,3,12,木,花型ハンバーグ、ブロッコリーサラダ、イタリアンドレッシング、菜の花のすまし汁
つくばみらい市,A幼稚園・小学校,2026,3,12,木,ブロッコリーサラダ、イタリアンドレッシング、なのはなのすましじる、★おいわいゼリー（ようのみ）
つくばみらい市,B小学校,2026,3,12,木,さわらのたつたあげ、ごまあえ、じゃがいもとにらのみそしる
つくばみらい市,A中学校,2026,3,13,金,春巻き、小松菜とひじきのナムル、スンドゥブチゲ
つくばみらい市,A幼稚園・小学校,2026,3,13,金,はるまき、こまつなとひじきのナムル、スンドゥブチゲ
つくばみらい市,B小学校,2026,3,13,金,たべましょう。、（とりそぼろ）、とりそぼろどんのぐ、（たまごのあえもの）、とんじる
つくばみらい市,A中学校,2026,3,16,月,ポークしゅうまい（３）、りっちゃんのサラダ、豆乳ごまスープ
つくばみらい市,A幼稚園・小学校,2026,3,16,月,りっちゃんのサラダ、とうにゅうごまスープ
つくばみらい市,B小学校,2026,3,16,月,おかかあえ、おいわいすましじる
つくばみらい市,A中学校,2026,3,17,火,鮭のコーンマヨネーズ焼き、大根と鶏肉の煮物、じゃが芋とキャベツのみそ汁
つくばみらい市,A幼稚園・小学校,2026,3,17,火,さけのコーンマヨネーズやき、だいこんととりにくのにもの、じゃがいもとキャベツのみそしる
つくばみらい市,A中学校,2026,3,18,水,鶏そぼろ丼の具、ご飯にのせて、（鶏そぼろ）、食べましょう。、鶏そぼろ丼の具、（卵のあえもの）、豚汁
つくばみらい市,A幼稚園・小学校,2026,3,18,水,とりそぼろどんのぐ、（とりそぼろ）、とりそぼろどんのぐ、（たまごのあえもの）、とんじる、きりめいりまるパン
つくばみらい市,B小学校,2026,3,18,水,はるまき、こまつなとひじきのナムル、スンドゥブチゲ
つくばみらい市,A中学校,2026,3,19,木,花野菜のサラダ、ごまドレッシング、コーンクリームスープ、★プリンタルト
つくばみらい市,A幼稚園・小学校,2026,3,19,木,はなやさいのサラダ、ごまドレッシング、コーンクリームスープ、★プリンタルト（しょう）、★オレンジゼリー（よう）
つくばみらい市,B小学校,2026,3,19,木,フルーツミックスゼリー、キーマカレー
つくばみらい市,A中学校,2026,3,23,月,フルーツミックスゼリー、キーマカレー
つくばみらい市,A幼稚園・小学校,2026,3,23,月,しょう２～→２）、フルーツミックスゼリー、キーマカレー
つくばみらい市,B小学校,2026,3,23,月,はなやさいのサラダ、ごまドレッシング、コーンクリームスープ、★プリンタルト
