city,center,year,month,day,weekday,menus
つくば市,桜学校給食センター,2026,4,22,水,ごはん、ビビンバ、ナムル（ナムルドレッシング）、コーンとたまごのスープ
つくば市,筑波学校給食センター,2026,4,22,水,コッペパン りんごジャム、チキンナゲット（幼１ 小２ 中３）、チーズポテト、ラビオリいりコンソメスープ、ヨーグルト
つくば市,すこやか給食センター豊里,2026,4,23,木,ごはん、オムレツ、ミックスゼリー、ハッシュドポーク
つくば市,ほがらか給食センター谷田部,2026,4,23,木,さんさいうどん（ソフトめん）、ちくわのいそべあげ （幼～小２：１こ、小３～職：２こ）、こんぶあえ
つくば市,桜学校給食センター,2026,4,23,木,やきそば、ストロベリーロール、たれつきにくだんご （幼：１こ、小中職：２こ）、ツナサラダ （ノンエッグマヨネーズ）
つくば市,筑波学校給食センター,2026,4,23,木,ごはん、しろみざかなフライ（ソース）、さつまいものごまサラダ （ごまクリーミードレッシング）、だいこんのみそしる
つくば市,すこやか給食センター豊里,2026,4,24,金,むぎごはん、ぶたにくとあつあげのオイスターいため、ちくわのサラダ （コーンクリーミードレッシング）、ビーフンスープ
つくば市,ほがらか給食センター谷田部,2026,4,24,金,テーブルロール 牛乳、チキンナゲット （２こ）、ツナとはなやさいのサラダ （シーザーサラダドレッシング）、ポークビーンズ
つくば市,桜学校給食センター,2026,4,24,金,ごはん、とりにくのみそやき、こまつなのサラダ （クリーミーごまドレッシング）、たけのこのとさに
つくば市,筑波学校給食センター,2026,4,24,金,こめパン、チキンのオーブンやき、カラフルサラダ （フレンチドレッシング）、ポークビーンズ
つくば市,すこやか給食センター豊里,2026,4,27,月,ごはん、ハンバーグバーベキューソース、セサミポテトサラダ （ごまクリーミードレッシング）、わかたけじる
つくば市,桜学校給食センター,2026,4,27,月,はちみつパン、とりにくのバーベキューソース、グリーンサラダ （フレンチしろドレッシング）、むぎとやさいのスープ
つくば市,筑波学校給食センター,2026,4,27,月,ハヤシライス（むぎごはん）、ママレードチキン、グリーンサラダ （イタリアンドレッシング）
つくば市,すこやか給食センター豊里,2026,4,28,火,むぎごはん、かつおカツ、しそひじきあえ、とんじる
つくば市,桜学校給食センター,2026,4,28,火,ごはん、にしんカレーたつたあげ、キャベツとアスパラガスのサラダ （たまねぎドレッシング）、とりにくとはるさめのスープ
つくば市,筑波学校給食センター,2026,4,28,火,とりすきうどん（ソフトめん）、ミルクドーナツ、ひじきサラダ
つくば市,筑波学校給食センター,2026,4,29,水,昭和の日
つくば市,すこやか給食センター豊里,2026,4,30,木,ごはん、チキンたれカツ、あぶらあげのサラダ （ごまクリーミードレッシング）、にくだんごのわふうスープ
つくば市,桜学校給食センター,2026,4,30,木,むぎごはん、さわらのさいきょうやき、もやしとハムのサラダ （げんえんわふうドレッシング）、はるやさいのとんじる
つくば市,筑波学校給食センター,2026,4,30,木,ごはん、かつおカツ（ソース）、かぼちゃのサラダ （わふうクリーミードレッシング）、わかたけじる
