city,center,year,month,day,weekday,menus
つくばみらい市,A幼稚園・小学校,2026,9,10,木,リクエストこんだて―、とりにくのレモンに、のりずあえ、とうにゅうごまスープ
つくばみらい市,B小学校,2026,9,10,木,コッペパン、しろみざかなフリッター、フルーツミックスゼリー、やきそば
つくばみらい市,A中学校,2026,9,11,金,コッペパン、牛乳、白身魚フリッター（２）、フルーツミックスゼリー、焼きそば
つくばみらい市,A幼稚園・小学校,2026,9,11,金,コッペパン、ぎゅうにゅう、しろみざかなフリッター、フルーツミックスゼリー、やきそば
つくばみらい市,B小学校,2026,9,11,金,リクエストこんだて―、きんめまいごはん、ぎゅうにゅう、とりにくのレモンに、のりずあえ、とうにゅうごまスープ
つくばみらい市,A中学校,2026,9,14,月,金芽米ご飯、野菜プルコギ、わかめサラダ、えびとチンゲンサイのスープ、★ぶどうゼリー
つくばみらい市,A幼稚園・小学校,2026,9,14,月,きんめまいごはん、やさいプルコギ、わかめサラダ、えびとチンゲンサイのスープ、★ぶどうゼリー
つくばみらい市,B小学校,2026,9,14,月,とりにくのねぎみそかけ、はるさめサラダ、たまごいりクッパスープ
つくばみらい市,A中学校,2026,9,15,火,愛知県の郷土料理―、牛乳、チキンみそカツ、キャベツの塩だれあえ、冬瓜汁
つくばみらい市,A幼稚園・小学校,2026,9,15,火,こんだてめい、あいちけんのきょうどりょうり―、ぎゅうにゅう、チキンみそカツ、キャベツのしおだれあえ、とうがんじる
つくばみらい市,B小学校,2026,9,15,火,こんだてめい、きんめまいごはん、ぎゅうにゅう、ぎんひらすのてりやき、ぶたにくとなすのみそいため、しないさんくろまめうどんじる
つくばみらい市,A中学校,2026,9,16,水,金芽米ご飯、銀ひらすの照り焼き、豚肉となすのみそ炒め、市内産黒豆うどん汁
つくばみらい市,A幼稚園・小学校,2026,9,16,水,きんめまいごはん、ぎんひらすのてりやき、ぶたにくとなすのみそいため、しないさんくろまめうどんじる
つくばみらい市,B小学校,2026,9,16,水,あいちけんのきょうどりょうり―、チキンみそカツ、キャベツのしおだれあえ、とうがんじる
つくばみらい市,A中学校,2026,9,17,木,ミルクパン、牛乳、かぼちゃのチーズツナマヨ焼き、フルーツポンチ、玉ねぎと豆のコンソメスープ
つくばみらい市,A幼稚園・小学校,2026,9,17,木,ミルクパン、ぎゅうにゅう、かぼちゃのチーズツナマヨやき、フルーツポンチ、たまねぎとまめのコンソメスープ
つくばみらい市,B小学校,2026,9,17,木,きんめまいごはん、ぎゅうにゅう、はるまき、たまごいりこまつなのナムル、わかめスープ
つくばみらい市,A中学校,2026,9,18,金,金芽米ご飯、春巻き、たまご入り小松菜のナムル、わかめスープ
つくばみらい市,A幼稚園・小学校,2026,9,18,金,きんめまいごはん、はるまき、たまごいりこまつなのナムル、わかめスープ
つくばみらい市,B小学校,2026,9,18,金,ミルクパン、かぼちゃのチーズツナマヨやき、フルーツポンチ、たまねぎとまめのコンソメスープ
つくばみらい市,A中学校,2026,9,24,木,丸パン、牛乳、白身魚の香草フライ、ごぼうサラダ、じゃがいもと鶏肉の、トマトソース煮込み
つくばみらい市,A幼稚園・小学校,2026,9,24,木,まるパン、ぎゅうにゅう、しろみざかなのこうそうフライ、ごぼうサラダ、じゃがいもととりにくの、トマトソースにこみ
つくばみらい市,B小学校,2026,9,24,木,きんめまいごはん、ぎゅうにゅう、さんまのおかかに、やさいのしおこんぶあえ、みそけんちんじる、★つきみだんご
つくばみらい市,A中学校,2026,9,25,金,金芽米ご飯、さんまのおかか煮、野菜の塩昆布あえ、みそけんちん汁、★月見団子、幼はオレンジゼリー
つくばみらい市,A幼稚園・小学校,2026,9,25,金,きんめまいごはん、さんまのおかかに、やさいのしおこんぶあえ、みそけんちんじる、★オレンジゼリー（よう）、★つきみだんご（しょう）
つくばみらい市,B小学校,2026,9,25,金,まるパン、しろみざかなのこうそうフライ、ごぼうサラダ、じゃがいもととりにくの、トマトソースにこみ
つくばみらい市,A中学校,2026,9,28,月,ふりかけ、牛乳、鶏肉とさつま芋の揚げ煮、ツナわかめサラダ
つくばみらい市,A幼稚園・小学校,2026,9,28,月,ふりかけ、ぎゅうにゅう、とりにくとさつまいものあげに、ツナわかめサラダ、あぶらあげのみそしる
つくばみらい市,B小学校,2026,9,28,月,きんめまいごはん、ぎゅうにゅう、オムレツ、キャベツサラダ、ドレッシング、ポークハヤシ
つくばみらい市,A中学校,2026,9,29,火,油揚げのみそ汁、金芽米ご飯、オムレツ、キャベツサラダ、ドレッシング、ポークハヤシ
つくばみらい市,A幼稚園・小学校,2026,9,29,火,きんめまいごはん、オムレツ、キャベツサラダ、ドレッシング、ポークハヤシ
つくばみらい市,B小学校,2026,9,29,火,ふりかけ、とりにくとさつまいものあげに、ツナわかめサラダ、あぶらあげのみそしる
つくばみらい市,A中学校,2026,9,30,水,牛乳、揚げぎょうざ（３）、バンバンジーサラダ、みそキムチスープ
つくばみらい市,A幼稚園・小学校,2026,9,30,水,ぎゅうにゅう、あげぎょうざ、バンバンジーサラダ、みそキムチスープ
つくばみらい市,B小学校,2026,9,30,水,きんめまいごはん、ぎゅうにゅう、えびしゅうまい、チンジャオロースー、にくだんごとキャベツのスープ
