city,center,year,month,day,weekday,menus
つくば市,すこやか給食センター豊里,2026,9,1,火,ホットドッグ (せわれコッペパン＋ウインナーケチャップソース）、マカロニサラダ （ノンエッグマヨネーズ）、コーンスープ
つくば市,ほがらか給食センター谷田部,2026,9,1,火,むぎごはん 牛乳、たらのねぎソース、きゅうりのちゅうかサラダ （しおちゅうかドレッシング）、みずなのちゅうかスープ
つくば市,桜学校給食センター,2026,9,1,火,むぎごはん、献立 あつやきたまご、ぶたにくのしょうがレモンいため、ぼうさいこんさいじる
つくば市,筑波学校給食センター,2026,9,1,火,ぼうさいカレー （麦ごはん・ヒートレスカレー）、ピザポテト、シーザーサラダ （シーザードレッシング）
つくば市,すこやか給食センター豊里,2026,9,2,水,むぎごはん、チキンカレー、つぼづけあえ、れいとうパイン
つくば市,ほがらか給食センター谷田部,2026,9,2,水,コッペパン 牛乳、やさいコロッケ（ソース）、ごぼうサラダ （コールスロードレッシング）、パンプキンスープ
つくば市,桜学校給食センター,2026,9,2,水,スパゲッティナポリタン、テーブルロール、タンドリーチキン、フレンチサラダ （フレンチしろドレッシング）
つくば市,筑波学校給食センター,2026,9,2,水,コッペパン チョコクリーム、マヨたまカツ、グリーンサラダ （イタリアンドレッシング）、ポークビーンズ
つくば市,すこやか給食センター豊里,2026,9,3,木,ごはん、いわしのうめに、れんこんとさつまいものあまずいため、にくだんごとモロヘイヤのスープ
つくば市,ほがらか給食センター谷田部,2026,9,3,木,ごはん（のりごまふりかけ）、てりやきにくだんご （幼：１こ、小中職：２こ）、ひじきのわふうサラダ（ポンず）、じゃがいものみそしる
つくば市,桜学校給食センター,2026,9,3,木,しょうゆラーメン （ソフトちゅうかめん）、はるまき、ちゅうかサラダ （ちゅうかドレッシング）
つくば市,筑波学校給食センター,2026,9,3,木,ごはん、さわらのさいきょうやき、さつまいものゴマサラダ （わふうクリーミードレッシング）、だいこんのすましじる
つくば市,すこやか給食センター豊里,2026,9,4,金,もやしにくみそラーメン （ソフトちゅうかめん＋スープ）、ぼうぎょうざ、メンマサラダ
つくば市,ほがらか給食センター谷田部,2026,9,4,金,やきそば、ミニテーブルロール 牛乳、やきウインナー、フルーツポンチ
つくば市,桜学校給食センター,2026,9,4,金,ごはん、さばのしおこうじやき、りっちゃんサラダ （げんえんわふうドレッシング）、ごもくスープ
つくば市,筑波学校給食センター,2026,9,4,金,ふくれラーメン（ソフトちゅうかめん）、はっこうにゅう（プレーン）、あげぎょうざ（幼1個小中職2個）、ちゅうかサラダ （ちゅうかドレッシング）、にゅうさんきんいんりょう
つくば市,すこやか給食センター豊里,2026,9,7,月,むぎごはん、ハッシュドポテト、かいそうサラダ （サウザンアイランドドレッシング）、ハッシュドポーク
つくば市,ほがらか給食センター谷田部,2026,9,7,月,ごはん 牛乳、はるまき、コーンとえだまめのサラダ （コーンクリーミードレッシング）、むぎのしおこうじスープ
つくば市,桜学校給食センター,2026,9,7,月,しょくパン いちごジャム、さけのマヨネーズやき、はなやさいサラダ （たまねぎドレッシング）、ジュリエンヌスープ
つくば市,筑波学校給食センター,2026,9,7,月,キムタクごはん （麦ごはん・キムタクごはんの具）、しおこんぶあえ、じゃがいものみそしる
つくば市,すこやか給食センター豊里,2026,9,8,火,コッペパン、とりにくのマーマレードやき、はなやさいサラダ （シーザードレッシング）、ポークビーンズ
つくば市,ほがらか給食センター谷田部,2026,9,8,火,むぎごはん 牛乳、ふっくらやきかまぼこ、マーボーなす、わかめスープ
つくば市,桜学校給食センター,2026,9,8,火,タコライス（ごはん）、コールスローサラダ （コールスロードレッシング）、はるさめスープ
つくば市,筑波学校給食センター,2026,9,8,火,わかめごはん、いかのこうみやき、はくさいとほうれんそうのあえもの （ノンオイルしそドレッシング）、とんじる
つくば市,すこやか給食センター豊里,2026,9,9,水,ごはん 牛乳、かつおのあげに、じゃがいものこんぶいため、きのこじる、にゅうさんきんいんりょう※ （マスカット）
つくば市,ほがらか給食センター谷田部,2026,9,9,水,とりめし（ごはん）、キャベツのこんぶあえ、とうふとわかめのみそしる
つくば市,桜学校給食センター,2026,9,9,水,むぎごはん、たちうおフライ、くきわかめとこんにゃくのサラダ （げんえんわふうドレッシング）、とんじる
つくば市,筑波学校給食センター,2026,9,9,水,コッペパン リンゴジャム、チキンのオーブンやき、サウザンサラダ （サウザンアイランドドレッシング）、あきいっぱのシチュー
つくば市,すこやか給食センター豊里,2026,9,10,木,ごはん、ぶたキムチ、はるさめサラダ （しおドレッシング）、わかめスープ
つくば市,ほがらか給食センター谷田部,2026,9,10,木,くろパン 牛乳、とりにくのこうそうマヨやき、フレンチサラダ （クリーミーフレンチしろドレッシング）、ミネストローネ
つくば市,桜学校給食センター,2026,9,10,木,ミルクパン、たれつきにくだんご （幼小２こ、中職３）、ポテトサラダ （ノンエッグマヨネーズ）、とうにゅうコーンポタージュ
つくば市,筑波学校給食センター,2026,9,10,木,ごはん、いわしのにつけ、たくあんあえ （げんえんわふうドレッシング）、とうふじる、ヨーグルト
つくば市,すこやか給食センター豊里,2026,9,11,金,にくうどん （ソフトめん＋スープ）、いんげんのごまあえ、ミルクドーナッツ
つくば市,ほがらか給食センター谷田部,2026,9,11,金,ごもくうどん（ソフトめん）、こんにゃくサラダ （あおじそドレッシング）、たまごドーナツ
つくば市,桜学校給食センター,2026,9,11,金,ごはん、とりにくのからあげ、はるさめサラダ （たまねぎドレッシング）、たまねぎのみそしる
つくば市,筑波学校給食センター,2026,9,11,金,コッペパン メープルジャム、チキンナゲット（幼小2個中職3個）、ペンネイタリアン、やさいいっぱいのスープ
つくば市,すこやか給食センター豊里,2026,9,14,月,ごはん、のむヨーグルト（いちご）※、チキンたれかつ、こんにゃくきんぴら、とうがんのみそ汁
つくば市,ほがらか給食センター谷田部,2026,9,14,月,ごはん 牛乳、とりにくのつくばしちみあげ、こまつなとコーンのあえもの （しょうゆ）、みそけんちんじる
つくば市,桜学校給食センター,2026,9,14,月,コッペパン、やさいコロッケ、とりにくのメキシコに、フルーツポンチ
つくば市,筑波学校給食センター,2026,9,14,月,ごはん、ハンバーグのバーベキューソース、はなやさいサラダ （イタリアンドレッシング）、アルファベットスープ
つくば市,すこやか給食センター豊里,2026,9,15,火,コッペパン キャラメルクリーム、しろみざかなフライのアリオリソース、コロコロポテトサラダ （ノンエッグマヨネーズ）、ジュリエンヌスープ
つくば市,ほがらか給食センター谷田部,2026,9,15,火,ごはん 牛乳、さばのしおやき、やさいのしりしり、さつまいもじる
つくば市,桜学校給食センター,2026,9,15,火,ごはん、たらのサクサクあげ、れんこんのきんぴら、きのこじる
つくば市,筑波学校給食センター,2026,9,15,火,ごはん、プルコギ、チョレギサラダ （しおちゅうかドレッシング）、クッパふうスープ
つくば市,すこやか給食センター豊里,2026,9,16,水,やきとりどん （ごはん＋やきとりどんのぐ）、ひじきとかにかまのサラダ （わふうドレッシング）、キャベツとわかめのみそしる
つくば市,ほがらか給食センター谷田部,2026,9,16,水,ミルクパン 牛乳、メンチカツ、はるさめサラダ （たまねぎドレッシング）、キャベツのコンソメスープ
つくば市,桜学校給食センター,2026,9,16,水,コッペパン、とりにくのバーベキューソース、マカロニサラダ （ノンエッグマヨネーズ）、ポークシチュー
つくば市,筑波学校給食センター,2026,9,16,水,コッペパン くろまめきなこクリーム、ツナオムレツ、ポークラタトゥイユ、ブイヤベースふうスープ、みかんゼリー
つくば市,すこやか給食センター豊里,2026,9,17,木,やきそば、はるまき、こんにゃくサラダ （バンバンジードレッシング）、むしパン（幼なし）※
つくば市,ほがらか給食センター谷田部,2026,9,17,木,ごはん 牛乳、いわしのかばやき、ツナサラダ （わふうクリーミードレッシング）、つくばしさんきのこじる
つくば市,桜学校給食センター,2026,9,17,木,にくうどん （ソフトめん）、だいがくいも （幼小２こ、中職３こ）、ブロッコリーサラダ （わふうクリーミードレッシング）
つくば市,筑波学校給食センター,2026,9,17,木,ごはん、モロのたつたあげ、だいこんのサラダ （かんこくナムルドレッシング）、わかめのみそしる
つくば市,すこやか給食センター豊里,2026,9,18,金,ごはん 牛乳、とうふステーキのそぼろあんかけ、ぶたしゃぶサラダ （たまねぎドレッシング）、おつきみじる、おつきみゼリー※
つくば市,桜学校給食センター,2026,9,18,金,ぶたどん（ごはん）、ちくわのいそべあげ （幼小１こ、中職２こ）、ほうれんそうのサラダ （バンバンジードレッシング）
つくば市,筑波学校給食センター,2026,9,18,金,やさいのしおうどん（ソフトめん）、ココアドーナツ、えだまめサラダ （かおりゴマドレッシング）
つくば市,すこやか給食センター豊里,2026,9,24,木,コッペパン、やさいコロッケ、くりとさつまいものシチュー、あきのゼリーあえ
つくば市,桜学校給食センター,2026,9,24,木,ごはん、あかうおのごまみそやき、マーボーどうふ、わかめスープ
つくば市,筑波学校給食センター,2026,9,24,木,ごはん、さばのいりやき、おかかあえ （げんえんわふうドレッシング）、けんちんじる、おつきみゼリー
つくば市,すこやか給食センター豊里,2026,9,25,金,ペンネボロネーゼ、フォカッチャ※（幼なし）、チーズオムレツ、じゃがいものバジルソテー
つくば市,桜学校給食センター,2026,9,25,金,ごはん 牛乳、うさぎがたハンバーグ、ごまあえ、おつきみじる、献立 おつきみゼリー
つくば市,筑波学校給食センター,2026,9,25,金,バターパン、てりやきフィレオチキン、フレンチサラダ （フレンチドレッシング）、パンプキンポタージュ
つくば市,すこやか給食センター豊里,2026,9,28,月,ごはん、ぶたにくとれんこんのスタミナいため、いそかあえ（しょうゆ）、だいこんとなめこのみそしる
つくば市,桜学校給食センター,2026,9,28,月,くろパン、かぼちゃグラタン、チキンサラダ （イタリアンドレッシング）、ミネストローネ
つくば市,筑波学校給食センター,2026,9,28,月,ごはん、とりにくのレモンに（幼小2個中職3個）、キャベツのわふうサラダ （わふうドレッシング）、もやしスープ
つくば市,すこやか給食センター豊里,2026,9,29,火,ごはん、きびなごフライ （幼１ぽん 小中職２ほん）、ナムル （かんこくナムルドレッシング）、マーボーどうふ
つくば市,桜学校給食センター,2026,9,29,火,ポークカレーライス（ごはん）、やさいかまぼこ、ふくじんづけあえ
つくば市,筑波学校給食センター,2026,9,29,火,ごはん、つくばどりのチキンカツ（ソース）、れんこんのきんぴら、かきたまじる
つくば市,すこやか給食センター豊里,2026,9,30,水,ごはん、ハンバーグデミグラスソース、かぼちゃのごまサラダ （ごまクリーミードレッシング）、けんちんじる、により，献立内容が変更になる場合もあり
つくば市,桜学校給食センター,2026,9,30,水,ごはん 実り、献 牛乳、しろみざかなフライ（ソース）、じゃがいもとひじきのカレーいため、みそけんちんじる
つくば市,筑波学校給食センター,2026,9,30,水,こめパン、しろみざかなのチーズマヨやき、カラフルサラダ （ぐだくさんたまねぎドレッシング）、コーンスープ
