city,center,year,month,day,weekday,menus
つくば市,すこやか給食センター豊里,2026,3,2,月,てまきずし 牛乳 （ちらしずし+てまきのり+スティックなっとう) +えびのてんぷら （小２まで１こ、小３から２こ） +たくあんうめあえ）、みつばのおいわいすましじる、ひなまつりゼリー※
つくば市,ほがらか給食センター谷田部,2026,3,2,月,ごはん 牛乳、いわしのしょうがに、なのはなサラダ （かんきつドレッシング）、なるとのすましじる、ひなあられ
つくば市,桜学校給食センター,2026,3,2,月,ビーンズパン、とうにゅうクリームコロッケ、ウインナーとはるやさいのソテー、ジュリエンヌスープ
つくば市,筑波学校給食センター,2026,3,2,月,やさいカレーライス （むぎごはん）、とんかつ、ふくじんづけあえ
つくば市,すこやか給食センター豊里,2026,3,3,火,やきそば、ぎょうざ（小４まで１こ、小５から２こ）、きりぼしだいこんサラダ （わふうドレッシング）、むしパン※
つくば市,ほがらか給食センター谷田部,2026,3,3,火,こなチーズパン、ハムステーキ、フレンチサラダ （フレンチしろドレッシング）、はくさいのクリームに
つくば市,桜学校給食センター,2026,3,3,火,ちらしずし（きざみのり） 牛乳、キャベツいりつくね、なのはなあえ （わふうクリーミードレッシング）、わかたけじる、ひなまつりゼリー
つくば市,筑波学校給食センター,2026,3,3,火,ちらしずし （きざみのり）、とりにくのてりやき、なのはなあえ （かおりごまドレッシング）、すましじる、ひなまつりゼリー
つくば市,すこやか給食センター豊里,2026,3,4,水,わかめごはん、とりにくのからあげ、こまつなのナムル （しおドレッシング）、とんじる
つくば市,ほがらか給食センター谷田部,2026,3,4,水,むぎごはん、えびしゅうまい （幼小：２こ、中職：３こ）、ツナときゅうりのあえもの （バンバンジードレッシング）、ホイコーロー
つくば市,桜学校給食センター,2026,3,4,水,にくうどん（ソフトめん）、こもちししゃもフライ（２こ）、ごしきあえ
つくば市,筑波学校給食センター,2026,3,4,水,やきそば、ピタパン（幼なし）、れんこんはさみあげ、だいこんサラダ （たまねぎドレッシング）
つくば市,すこやか給食センター豊里,2026,3,5,木,ごはん、ハッシュドビーフ、ベーコンとかぶのソテー、いちご
つくば市,ほがらか給食センター谷田部,2026,3,5,木,わかめごはん、とりにくのからあげ、ぐだくさんみそしる、フルーツポンチ
つくば市,桜学校給食センター,2026,3,5,木,やきそば、ピタパン、あじフリッター （幼：１こ、小中職：２こ）、アスパラガスのカラフルサラダ （げんえんわふうドレッシング）
つくば市,筑波学校給食センター,2026,3,5,木,ごはん、なっとう （たれ・からし）、かますのたつたあげ、こまつなのあえもの (わふうクリーミードレッシング）、おでん
つくば市,すこやか給食センター豊里,2026,3,6,金,むぎごはん、のむヨーグルト※、さけのしおやき、あげじゃがきんぴら、とりごぼうじる
つくば市,ほがらか給食センター谷田部,2026,3,6,金,ミルクパン、たらフライ（ソース）、ごぼうサラダ （シーザーサラダドレッシング）、はるキャベツのスープ
つくば市,桜学校給食センター,2026,3,6,金,せきはん（ごましお） 牛乳、ハンバーグたまねぎソース、かにかまサラダ （ノンエッグマヨネーズ）、ゆばのすましじる、おこめのおいわいケーキ
つくば市,筑波学校給食センター,2026,3,6,金,にくうどん （ソフトめん）、かぼちゃおやき、りっちゃんサラダ （わふうドレッシング）
つくば市,すこやか給食センター豊里,2026,3,9,月,クロワッサン※ 牛乳、ハニーローストチキン、シーザーサラダ （シーザードレッシング+クルトン）、おいわいコンソメスープ、そつぎょうおいわいケーキ※
